# LAMMPS data file written by OVITO
4000 atoms
1 atom types
-16.3873291 24.4651871 xlo xhi
-16.3873291 24.4651871 ylo yhi
-16.3873291 24.4651871 zlo zhi

Atoms # atomic

192 1 -14.3106403 2.2768784 12.2075138
586 1 -12.1544361 2.0302925 10.0964165
589 1 -12.3299637 0.1657009 12.1083622
590 1 -12.1604424 2.1075859 14.0265522
227 1 -14.3060646 3.862854 10.1045895
629 1 -12.070158 4.3076573 12.2761841
35 1 -14.2012901 -16.4732456 18.3304863
433 1 -12.3552914 -16.4826527 16.3021584
75 1 -14.3345471 -12.4356976 18.5506821
36 1 -14.270258 -14.2293568 16.5309754
473 1 -12.2269096 -12.1198349 16.4556008
434 1 -12.2570171 -14.4461928 18.3809013
111 1 -14.5525246 -8.1358557 14.2695027
76 1 -14.2795887 -10.2361241 16.4975968
474 1 -12.2343445 -10.2322846 18.2438393
513 1 -12.4348889 -8.1405134 16.3154373
115 1 -14.4687729 -8.1415758 18.1762276
514 1 -12.4289532 -6.1521807 18.1374207
114 1 -16.5327149 -6.011076 18.2252121
151 1 -14.4218979 -3.7411061 14.2559815
154 1 -16.4088364 -1.9820776 18.4593773
116 1 -14.5380211 -5.9832964 16.2214775
155 1 -14.332386 -3.9737196 18.4839287
156 1 -14.4601565 -1.8946544 16.4288826
553 1 -12.4921313 -4.0894957 16.222374
554 1 -12.2182884 -2.0038528 18.3779564
190 1 -16.2854633 2.262703 14.2449494
194 1 -16.3969593 1.9975282 18.5293999
191 1 -14.3613014 0.2545967 14.343895
195 1 -14.3337307 0.06353 18.3863335
594 1 -12.0720367 2.0285358 18.3834725
196 1 -14.5091019 2.1639614 16.3703842
593 1 -12.3907108 0.3306236 16.3255692
235 1 -14.2398148 4.0886879 18.3844948
77 1 -16.3836384 -12.4440928 20.5510254
40 1 -14.4569617 -14.4312125 20.4477501
79 1 -14.400116 -12.1630974 22.1953392
438 1 -12.2823868 -14.3603459 22.4990387
477 1 -12.251502 -12.3647366 20.3957024
437 1 -12.3482895 -16.2492409 20.3677635
39 1 -14.2412853 -16.3651409 22.6726609
4 1 -14.2328043 -14.1804476 24.5685425
441 1 -12.3495321 -12.2654324 24.4365082
41 1 -16.4351597 -12.1604424 24.5428047
120 1 -14.3200693 -6.1757116 20.1622315
518 1 -12.5489617 -6.3077059 22.4359589
517 1 -12.3580332 -8.1981564 20.215992
478 1 -12.0855999 -10.2060986 22.3589935
80 1 -14.3099175 -10.3074131 20.3185768
119 1 -14.4258852 -8.2765112 22.4241562
44 1 -14.3604193 -10.2889881 24.4470063
481 1 -12.3462801 -8.2031813 24.5738564
158 1 -16.4968472 -1.9099322 22.3893089
521 1 -12.4065247 -3.9913274 24.5252381
159 1 -14.2216025 -3.9610158 22.3089523
160 1 -14.4095364 -1.8194437 20.345417
557 1 -12.2077084 -4.1724272 20.5573578
558 1 -12.1932049 -1.9418384 22.3980904
237 1 -16.3618374 4.1641007 20.4680977
199 1 -14.4037151 0.0894299 22.4922562
200 1 -14.0769844 2.0490437 20.400322
597 1 -12.206646 -0.0902386 20.4102898
598 1 -12.135849 1.8727246 22.4267273
561 1 -12.3958836 -0.0550232 24.47295
164 1 -14.4063053 1.8945808 24.5812111
201 1 -16.5439873 3.9222126 24.7041741
208 1 -14.2437201 5.891266 -12.1430798
243 1 -14.1410818 8.2310104 -14.2684517
602 1 -12.2771988 5.962389 -14.3342495
645 1 -12.2520743 8.1690788 -12.3370628
601 1 -12.4035311 3.9157182 -16.32794
202 1 -16.1240082 6.0474854 -14.1777268
245 1 -16.1116619 8.1597633 -12.2247028
248 1 -14.3156901 10.2246952 -12.222292
283 1 -14.3184023 12.1902733 -14.3744068
642 1 -12.2453747 10.168932 -14.2819214
685 1 -12.2314034 12.2418289 -12.2452517
682 1 -12.1566429 14.2474823 -14.1559153
244 1 -14.3286076 10.2115803 -16.4185352
288 1 -14.2849274 14.2012787 -12.3340855
323 1 -14.2368651 16.3231163 -14.1715298
328 1 -14.2064867 18.4225693 -12.1666107
722 1 -12.53372 18.5128517 -14.5206795
725 1 -12.2820187 16.2363892 -12.2468853
324 1 -14.2419062 18.2261925 -16.3436909
282 1 -16.3510628 14.3811512 -14.4857674
721 1 -12.214571 16.2201691 -16.2845059
284 1 -14.3473339 14.2954426 -16.2569199
363 1 -14.4814282 20.392273 -14.1857138
765 1 -12.2957039 20.2187309 -12.211875
762 1 -12.301383 22.3911476 -14.1297951
368 1 -14.2879429 22.3401642 -12.1851978
364 1 -14.276001 22.41288 -16.3706207
365 1 -16.4490052 20.2711449 -12.2981148
405 1 -12.3188305 24.3806648 -12.2179213
362 1 -16.3159695 22.5072098 -14.2119942
209 1 -16.4624005 4.0991459 -8.1599999
212 1 -14.4916535 6.3481579 -8.1390429
649 1 -12.2913332 8.2157307 -8.1687012
606 1 -12.5061035 6.043808 -10.1259861
247 1 -14.1406899 8.2541332 -10.0357018
206 1 -16.296196 6.0968742 -10.3342533
210 1 -16.3703251 6.2772389 -6.1268511
207 1 -14.5467758 4.0603771 -10.1694126
252 1 -14.4199944 10.034689 -8.0939827
287 1 -14.3353806 12.1980343 -10.1768885
689 1 -12.3416557 12.2292462 -8.3651199
646 1 -12.1861382 10.1693783 -10.3948774
291 1 -14.3250656 12.3618527 -6.0655737
686 1 -12.2817736 14.2099781 -10.4251499
289 1 -16.55373 12.1759739 -8.2177658
246 1 -16.3420544 10.1588402 -10.1279888
292 1 -14.5360976 14.2832699 -8.3247585
327 1 -14.3220053 16.338192 -10.3669348
332 1 -14.5476017 18.1753311 -8.1404724
726 1 -12.2443524 18.5203705 -10.2469101
729 1 -12.4662638 16.159462 -8.3251667
330 1 -16.374733 18.1643829 -6.2079039
730 1 -12.5783177 18.2744789 -6.0756226
331 1 -14.3819647 16.1076622 -6.2177897
367 1 -14.4984684 20.2937355 -10.1046209
766 1 -12.352665 22.0445938 -10.2193756
372 1 -14.4469242 22.331707 -8.2919951
769 1 -12.4908486 20.2813988 -8.0865879
369 1 -16.5526428 20.4401093 -8.152524
366 1 -16.4876004 22.2600098 -10.2370243
251 1 -14.4308977 8.164011 -6.0079708
610 1 -12.2415342 6.2738056 -6.2327013
253 1 -16.4259434 8.2775822 -3.9237166
216 1 -14.2904883 6.3740597 -4.1269579
255 1 -14.2953453 8.1227493 -2.0318775
614 1 -12.2178402 6.1291885 -2.1002235
653 1 -12.1932468 8.2597695 -4.2595644
650 1 -12.2500725 10.3033772 -6.310688
690 1 -12.2075443 14.2636604 -6.4448071
256 1 -14.378562 10.1574116 -4.2123804
295 1 -14.2801399 12.1622486 -2.0083866
654 1 -12.3558922 10.1325302 -2.1973305
693 1 -12.0975704 12.1141243 -4.1366396
333 1 -16.4022255 16.2669449 -4.1960802
694 1 -12.4668722 14.2137795 -2.2545643
294 1 -16.4000874 14.1357918 -2.2061539
334 1 -16.443512 18.1900368 -2.0289774
296 1 -14.2130108 14.2441731 -4.1367626
335 1 -14.3615103 16.3209915 -2.1105194
336 1 -14.4516306 18.2591591 -4.2048636
733 1 -12.4386311 16.1771507 -4.2372189
734 1 -12.4845162 18.2970276 -2.1714296
373 1 -16.4467182 20.2727394 -4.0361424
371 1 -14.3256254 20.2758827 -5.9455892
770 1 -12.2347937 22.413044 -6.2524738
375 1 -14.3921452 20.3845101 -2.2372027
376 1 -14.3186226 22.5107193 -4.3758307
773 1 -12.2715197 20.4630699 -4.3121014
774 1 -12.3441601 22.3491516 -2.2119961
219 1 -14.2886047 4.2683563 1.8646756
218 1 -16.4312649 6.0746918 1.9388638
220 1 -14.5151272 6.1480618 0.0660629
657 1 -12.3649492 8.2191639 -0.149231
259 1 -14.393673 8.0900688 2.289135
618 1 -12.2347117 6.4068642 1.986662
217 1 -16.3738613 4.2653751 0.0968246
224 1 -14.3917208 6.0604763 4.1800747
261 1 -16.5045834 8.1647453 4.1194496
661 1 -12.2363873 8.2797051 4.1081333
297 1 -16.4992581 12.02388 -0.0542069
300 1 -14.3492909 13.9993858 -0.0164604
258 1 -16.4157124 10.1326122 2.173481
701 1 -12.1731873 12.3347263 4.2084656
658 1 -12.3227282 9.9935914 2.0563965
299 1 -14.4437542 12.1228256 2.1110172
697 1 -12.2598763 12.0734768 -0.088686
260 1 -14.575058 10.1719952 0.0415096
337 1 -16.4908772 16.2249489 -0.1444092
298 1 -16.5170231 13.9151878 1.9565126
698 1 -12.5906191 13.9698068 1.8648816
738 1 -12.3787174 18.2283554 2.028944
339 1 -14.5920735 15.9628372 1.9773884
737 1 -12.5882206 16.1791954 -0.0841522
340 1 -14.4627218 18.353611 -0.0650749
304 1 -14.4118977 14.2792244 4.1125851
417 1 -12.4601364 24.1583023 -0.0522461
380 1 -14.41749 22.2464066 0.0174885
19 1 -14.6700325 24.17342 2.0927563
777 1 -12.1850348 20.0806503 -0.0926895
781 1 -12.1097851 20.4401093 4.1454716
778 1 -12.4514056 22.1889649 2.0266151
379 1 -14.3705835 20.1776733 2.2736511
21 1 -16.4603615 24.117981 4.1484146
378 1 -16.6458054 22.4737892 1.8140602
377 1 -16.5753861 20.2465096 -0.007309
263 1 -14.1710062 8.2515583 6.1849117
622 1 -12.3662892 6.1587257 6.1298409
228 1 -14.3949518 6.232708 8.0283813
665 1 -12.2872486 7.9873258 8.3276672
223 1 -14.2533941 4.1504574 6.1798878
625 1 -12.0976925 4.1889401 7.9940244
303 1 -14.3445645 12.3867321 6.1447525
662 1 -12.0632954 10.2077808 6.2628574
702 1 -12.1172199 14.4135075 5.8915502
268 1 -14.3144808 10.2754746 8.0856972
705 1 -12.3148117 12.3964539 8.0680084
262 1 -16.2983322 10.3295212 6.1733494
305 1 -16.5184326 12.1671925 8.127449
308 1 -14.4769392 14.3405037 8.077322
264 1 -14.1638489 10.3127709 4.2398014
343 1 -14.4636536 16.1250229 6.0429897
741 1 -12.3352499 16.2656784 4.1310101
742 1 -12.1374016 18.3245621 6.0983448
348 1 -14.5559721 18.1259384 8.1235676
745 1 -12.2626553 16.1344185 8.0450897
342 1 -16.4208565 18.3156967 5.993517
345 1 -16.5859146 16.2179642 7.9276792
302 1 -16.455576 14.1158562 6.1891613
344 1 -14.3667269 18.2569542 4.1279869
383 1 -14.4521418 20.1719132 6.3133106
384 1 -14.2699757 22.0055809 4.256958
782 1 -12.1580315 22.2377434 6.2487641
388 1 -14.4599562 22.2966538 8.0343857
785 1 -12.4951096 20.434391 8.2249642
23 1 -14.3987103 24.2728958 5.9614068
385 1 -16.6011696 20.1632118 8.3458462
232 1 -14.2989607 6.0095329 12.0637112
267 1 -14.3023071 7.9884282 10.1619873
626 1 -12.1864643 5.9607544 10.1814709
669 1 -12.2394095 8.0231915 12.1215992
231 1 -14.2445488 4.099678 14.24683
230 1 -16.3730545 5.930523 14.1486607
269 1 -16.3391628 8.1261826 12.1461506
266 1 -16.3911476 10.2886276 10.2306576
272 1 -14.4347754 10.1973648 12.0646515
307 1 -14.4210072 12.4191284 9.9843198
666 1 -12.4678688 10.0016804 10.3149395
709 1 -12.2064009 12.2689934 12.126461
309 1 -16.4855957 12.1759739 12.1326714
306 1 -16.4968224 14.296629 10.0225563
312 1 -14.3278961 14.2212143 12.1429253
706 1 -12.2941933 14.3361721 10.124279
346 1 -16.6788368 18.1220169 10.2078228
347 1 -14.3578777 16.1574593 10.0540524
352 1 -14.5488634 18.2162628 12.1302185
746 1 -12.243495 18.1296959 9.9492264
749 1 -12.3109017 16.3000755 12.0783367
750 1 -12.5309744 18.5129776 14.1065006
351 1 -14.2469845 16.2235985 14.1194916
429 1 -12.351717 24.5178871 12.3138104
386 1 -16.3878155 22.3522949 10.1341648
27 1 -14.5847769 24.5056343 10.1578999
387 1 -14.5049591 20.2448349 10.2902622
392 1 -14.4265394 22.4670525 12.2554722
786 1 -12.6871815 22.4854737 10.2641583
789 1 -12.3974314 20.3594666 12.0855675
790 1 -12.2872486 22.3464127 14.2441731
391 1 -14.5730076 20.339901 14.330698
390 1 -16.3655701 22.5558625 14.2480126
633 1 -12.4072647 4.1601791 16.3561669
271 1 -14.245738 8.0697651 14.1726818
236 1 -14.3500795 6.151371 16.2794037
630 1 -12.2931719 6.156477 14.2994862
634 1 -12.4524517 5.9991132 18.4851532
673 1 -12.3388567 8.0926018 16.3676453
275 1 -14.5510454 8.1791687 18.3928719
273 1 -16.3438606 7.9691448 16.29105
313 1 -16.2602158 11.9195844 16.3475495
311 1 -14.5013685 12.2265091 14.1734581
270 1 -16.4323998 10.0201035 14.1040077
670 1 -12.3626537 10.0828533 13.9781838
710 1 -12.1854439 14.2956886 14.0620518
674 1 -12.3627358 10.0415516 18.2233734
276 1 -14.321434 10.2014084 16.1951256
713 1 -12.1059446 12.2985306 16.2369194
315 1 -14.2014456 12.2763081 18.2057648
714 1 -12.2783423 14.3530865 18.0808373
353 1 -16.3721733 16.1205711 16.1041069
316 1 -14.3534784 14.1715374 16.0161934
754 1 -12.439497 18.40345 18.2105866
355 1 -14.2284823 16.1661644 18.3617783
356 1 -14.3201265 18.4260407 16.2325478
753 1 -12.2557917 16.3717728 16.1892433
396 1 -14.4722452 22.3922882 16.2869225
793 1 -12.3357439 20.4206658 16.3167038
794 1 -12.2117119 22.3350525 18.4392777
395 1 -14.2884531 20.3316879 18.3313446
239 1 -14.3202534 3.957386 22.5760422
641 1 -12.4761868 7.84054 24.5812111
240 1 -14.4524765 6.2011299 20.426632
279 1 -14.3011265 8.0988941 22.644104
638 1 -12.3677445 6.0109615 22.3140144
677 1 -12.4605446 8.2820358 20.2502289
204 1 -14.4691849 5.8956356 24.4696808
637 1 -12.1911221 4.0179729 20.5063324
280 1 -14.4039717 10.1157417 20.3841438
319 1 -14.0759106 12.1691113 22.3979302
678 1 -12.1920204 9.8807182 22.4725647
717 1 -12.0994892 11.9034882 20.4015465
317 1 -16.3374424 12.3576031 20.4694443
681 1 -12.4183684 12.1598778 24.3294335
758 1 -12.127842 18.2837906 22.5741234
757 1 -12.3421173 16.477211 20.3698044
320 1 -14.1009855 14.1718254 20.2982712
759 1 -10.1976833 16.506382 22.425869
359 1 -14.3325615 16.1767845 22.4109192
360 1 -14.4167223 18.2441673 20.3873291
318 1 -16.3033047 14.5260983 22.3667183
718 1 -12.2011309 14.3488369 22.226429
321 1 -16.3894673 16.1684494 24.5705872
797 1 -12.2850828 20.3478661 20.5180588
399 1 -14.3151016 20.3106918 22.4925804
798 1 -12.0485468 22.3011475 22.4027901
397 1 -16.2181759 20.1963043 20.4659691
400 1 -14.2211533 22.4358788 20.6914368
761 1 -12.0300407 20.4293671 24.4762192
401 1 -12.288229 24.278122 24.5428047
408 1 -10.5055886 -14.479517 -12.2422695
443 1 -10.2436829 -12.3497934 -14.5144329
802 1 -8.3106232 -14.2739058 -14.2205773
845 1 -8.457079 -12.3953762 -12.2006407
843 1 -6.0804844 -12.3050633 -14.1897783
808 1 -6.2015305 -14.2563028 -12.0469952
803 1 -6.024394 -16.3080864 -14.211071
805 1 -8.1859818 -16.3511162 -12.2500315
403 1 -10.2085095 -16.4242306 -14.4285412
404 1 -10.1107483 -14.4576483 -16.3776188
448 1 -10.4325447 -10.1462088 -12.4031096
483 1 -10.3101082 -8.0299253 -14.3145256
842 1 -8.3393431 -10.1150789 -14.3723889
885 1 -8.3077221 -8.3831358 -12.3709259
883 1 -6.3069706 -8.2490988 -14.2295323
848 1 -6.1788569 -10.2634554 -12.3087731
484 1 -10.3997393 -5.89534 -16.2341633
488 1 -10.3223648 -6.1237879 -12.2071362
444 1 -10.2485438 -10.2800408 -16.4089298
881 1 -8.1977472 -8.3060475 -16.400053
888 1 -6.2064323 -5.9997606 -12.3554478
882 1 -8.3935127 -6.244916 -14.4732542
523 1 -10.3317204 -4.0099964 -14.3811312
528 1 -10.1715374 -2.1734314 -12.1187315
922 1 -8.1928454 -2.1181173 -14.4563332
925 1 -8.3168736 -4.2318678 -12.1793976
923 1 -6.2304545 -4.1633577 -14.3477144
924 1 -6.2021427 -2.1614618 -16.2455082
928 1 -6.2333546 -2.08568 -12.5238743
524 1 -10.3636255 -2.2709866 -16.4710675
1001 1 -8.0411596 4.0381928 -16.3443585
1003 1 -6.1131668 3.9321404 -14.2629042
962 1 -8.2097578 2.0494919 -14.3372355
965 1 -8.3489838 -0.0222607 -12.3459816
563 1 -10.3194237 -0.2110806 -14.5385523
968 1 -6.0948639 2.1061554 -12.2585287
568 1 -10.335846 1.8460064 -12.2516651
603 1 -10.1952725 4.033577 -14.2894917
963 1 -6.3961516 0.0745201 -14.3012409
964 1 -6.0828133 1.9767342 -16.5887738
1005 1 -8.2518358 4.0765133 -12.1968412
806 1 -8.2935877 -14.3939629 -10.1434708
412 1 -10.5194779 -14.3723402 -8.2569838
447 1 -10.3291054 -12.146184 -10.3141537
849 1 -8.2712002 -12.3636217 -8.0345831
812 1 -6.2477751 -14.2648611 -8.1624098
847 1 -6.2464266 -12.3233624 -10.4256401
809 1 -8.2573919 -16.2571678 -8.3512716
807 1 -6.1302424 -16.3097153 -10.2723198
407 1 -10.5133496 -16.4674874 -10.3965531
452 1 -10.4813633 -10.3216286 -8.2532253
846 1 -8.2221775 -10.2070379 -10.1567078
850 1 -8.2753267 -10.2485438 -6.0013533
889 1 -8.152606 -8.2595167 -8.24195
487 1 -10.4416132 -8.2506514 -10.3433218
887 1 -6.1085091 -8.1428824 -10.2605953
852 1 -6.439374 -10.2504635 -8.2415419
492 1 -10.0928965 -6.4436636 -8.320673
886 1 -8.2592306 -6.0147524 -10.3559456
491 1 -10.3658314 -8.1280537 -6.3515816
892 1 -6.3125677 -6.4285069 -8.257515
527 1 -10.4141197 -4.1500807 -10.2243595
532 1 -10.3471623 -2.1217117 -8.3021259
929 1 -8.1564455 -4.2362385 -8.207675
926 1 -8.2724667 -2.1860552 -10.1458817
932 1 -6.2492056 -2.0768967 -8.1564045
927 1 -6.074398 -4.0094261 -10.2014818
930 1 -8.2486906 -2.114604 -6.1704826
567 1 -10.0470181 -0.0950184 -10.2603912
572 1 -10.2551212 1.9193364 -8.2062044
969 1 -8.2519999 0.2114983 -8.06318
966 1 -8.3667956 2.2544098 -10.2787342
972 1 -6.2453652 1.9251786 -8.1774435
967 1 -6.3103619 0.0073566 -10.3064728
1007 1 -6.3709049 4.0051041 -10.2313042
607 1 -10.4219218 4.0193195 -10.2196617
571 1 -10.2359209 -0.0852966 -5.8405162
851 1 -6.202878 -12.2801399 -6.2170544
